industry,sector_money_flow_1d,sector_money_flow_3d,sector_money_flow_5d,sector_money_flow_10d,sector_momentum_score,sector_strength_rank,leader_stock_strength,leader_stock_return_20d,sector_high_stock_ratio,sector_new_high_ratio
建筑材料,-5.34,-3.32,-20.48,-7.11,49.01,49,10.03,-4.1199,0.2639,0.9601
公路铁路运输,-1.23,0.62,-2.76,-1.34,48.69,50,1.31,-2.7708,0.2581,0.8984
建筑装饰,-12.2,-2.4,7.29,-16.06,48.41,51,10.0,55.1238,0.1901,0.8997
电机,-5.8,-6.6,-6.68,-8.22,47.92,52,10.74,-23.9456,0.1923,0.8936
轨交设备,-0.65,0.11,-1.08,-2.41,47.79,53,10.02,25.7032,0.1333,0.9314
家居用品,-0.43,-0.09,-3.11,-1.7,47.77,54,10.04,-0.1786,0.1474,0.8766
石油加工贸易,-9.33,1.87,-1.7,-4.24,46.92,55,7.11,-23.2855,0.0741,0.8995
工业金属,-46.23,69.2,-17.31,-3.38,46.72,56,10.89,20.2864,0.1818,0.9245
医药商业,-1.51,-0.98,-1.82,-1.69,46.53,57,2.17,4.2254,0.1562,0.89
钢铁,-5.48,7.09,-12.56,-7.85,46.12,58,10.08,29.9424,0.2195,0.9019
影视院线,0.97,-0.62,-8.71,-3.04,45.78,59,10.0,-25.5639,0.3889,0.7928
服装家纺,0.21,0.48,-3.94,-1.86,45.18,60,6.69,13.9456,0.125,0.9015
IT服务,-59.41,2.23,-19.56,-18.35,44.74,61,10.0,7.9598,0.0775,0.9057
其他社会服务,-1.88,-4.87,1.82,-0.77,44.71,62,4.42,37.7338,0.1026,0.9503
房地产,-4.37,-10.43,-2.81,-5.64,44.42,63,8.66,13.0435,0.1951,0.8638
电池,-55.89,84.59,-41.74,-36.07,44.22,64,9.96,-2.316,0.1714,0.9562
军工装备,-23.54,-22.74,-5.97,-18.26,43.24,65,9.99,15.4333,0.0976,0.9035
工程机械,-3.63,-1.45,-1.79,-14.42,42.77,66,3.27,-14.1962,0.1667,0.9297
养殖业,-2.44,-3.35,-5.71,-2.35,42.63,67,10.01,73.6187,0.0278,0.8832
贸易,-0.34,-1.24,-2.08,-2.32,42.31,68,10.0,14.9414,0.2,0.8323
零售,-0.87,3.63,-22.71,-9.94,42.22,69,10.01,15.5023,0.2113,0.8702
白色家电,-11.62,-15.39,-12.11,-7.81,41.9,70,2.69,-1.4881,0.2,0.9163
文化传媒,-17.88,6.57,-17.96,-24.49,41.66,71,9.98,47.0765,0.0706,0.8647
美容护理,-0.35,-0.42,-1.21,-0.35,41.47,72,2.35,-5.1771,0.2121,0.8641
汽车零部件,-28.49,-45.39,-18.06,-42.7,41.13,73,10.04,24.3169,0.1338,0.8948
饮料制造,-0.5,0.41,-5.65,3.96,40.79,74,10.04,-13.4862,0.1136,0.852
燃气,-2.38,0.31,-1.49,-0.55,40.75,75,10.05,-17.2021,0.08,0.8664
软件开发,-4.45,34.38,-10.81,-38.15,40.31,76,7.83,8.3727,0.0657,0.8904
光伏设备,-13.83,28.55,-28.54,-23.0,40.23,77,10.02,23.1648,0.2639,0.8754
旅游及酒店,-0.57,-0.75,-6.14,2.22,40.22,78,2.67,1.7219,0.1471,0.876
小家电,0.42,-0.56,-1.98,-1.74,39.82,79,3.73,-18.0,0.16,0.876
风电设备,-2.23,0.03,-3.87,-4.4,38.95,80,10.01,38.6885,0.0938,0.834
电网设备,-22.37,19.01,-37.83,-31.74,38.35,81,10.0,5.1903,0.1295,0.8694
农产品加工,0.57,-0.24,-4.48,-1.18,37.71,82,3.84,-7.409,0.1463,0.8445
油气开采及服务,-3.47,-0.2,-1.37,-7.56,37.7,83,2.9,4.3022,0.1579,0.8529
银行,-29.45,2.22,-31.76,55.12,37.12,84,0.42,-3.4759,0.125,0.9289
煤炭开采加工,-1.44,1.44,-11.31,-22.97,36.13,85,7.03,19.6429,0.1818,0.7935
种植业与林业,-1.09,0.31,-5.25,-1.68,34.06,86,4.03,-1.5267,0.1,0.8513
教育,-0.93,0.36,-1.33,-1.88,33.26,87,3.86,-19.7466,0.1333,0.7978
汽车整车,-1.2,-2.93,-22.9,-9.66,31.92,88,2.64,3.6667,0.1304,0.8657
贵金属,-34.68,21.13,1.17,-15.75,30.66,89,-1.57,3.1363,0.0,0.8738
电力,-53.17,-1.53,-35.89,-78.81,26.73,90,6.79,13.0518,0.0648,0.8074
