industry,sector_money_flow_1d,sector_money_flow_3d,sector_money_flow_5d,sector_money_flow_10d,sector_momentum_score,sector_strength_rank,leader_stock_strength,leader_stock_return_20d,sector_high_stock_ratio,sector_new_high_ratio
橡胶制品,2.7,-0.39,-0.87,-2.34,56.57,43,10.0,11.8677,0.7619,
电机,-2.25,-6.68,1.21,-2.21,56.43,44,10.02,-24.2533,0.44,
石油加工贸易,-0.58,-1.7,-1.31,0.76,56.19,45,9.99,-18.4699,0.4815,
化学原料,-6.65,-12.38,-4.27,-11.75,55.93,46,11.51,-4.4499,0.5345,
厨卫电器,0.09,0.06,-0.58,-0.48,55.88,47,4.97,-14.155,0.6667,
工程机械,-4.83,-1.79,-0.27,4.46,55.82,48,7.37,-15.4104,0.5,
环保设备,0.67,-1.2,2.22,-2.18,55.69,49,10.74,-4.385,0.6429,
证券,-2.02,-23.24,13.7,-14.2,55.28,50,10.0,4.4957,0.5106,
公路铁路运输,1.79,-2.76,-5.42,-6.05,55.27,51,4.61,-10.5882,0.875,
房地产,-0.73,-2.81,-4.68,-15.54,54.95,52,10.15,7.6923,0.675,
黑色家电,-0.17,-0.73,3.4,-2.57,54.78,53,4.46,-39.6189,0.4444,
种植业与林业,-1.36,-5.25,-2.87,-1.98,54.78,53,5.74,-10.0662,0.4828,
种植业与林业,-1.36,-5.25,-2.87,-1.98,54.78,53,5.74,-10.0662,0.4828,
饮料制造,-2.66,-5.65,-7.6,-4.24,54.26,56,4.66,-10.4364,0.6136,
银行,33.53,-31.76,-31.52,20.49,54.03,57,3.22,-3.9326,0.9,
小家电,-1.3,-1.98,-0.78,0.81,53.94,58,2.32,-18.2216,0.48,
环境治理,-5.48,-6.29,-0.44,-5.79,53.87,59,19.98,-18.3688,0.5648,
港口航运,3.82,1.92,-8.99,-10.16,53.75,60,6.15,4.2588,0.6857,
小金属,-75.52,-56.52,5.45,-27.54,53.55,61,9.99,18.3615,0.1034,
造纸,-0.96,-3.89,-2.54,-3.27,52.73,62,10.03,-21.3001,0.5833,
文化传媒,-30.2,-17.96,-5.16,-20.67,52.7,63,9.98,-13.059,0.3457,
贸易,-0.79,-2.08,-0.92,-3.1,51.35,64,3.52,10.4581,0.4667,
建筑装饰,-20.98,7.29,-8.43,-31.38,51.13,65,10.03,-7.8467,0.5,
燃气,-1.29,-1.49,-1.23,-1.49,51.11,66,8.28,6.6199,0.76,
其他社会服务,-1.83,1.82,-0.36,-3.09,50.08,67,3.3,,0.3902,
电池,-77.15,-41.74,-12.68,-8.81,49.54,68,10.01,-19.1718,0.2404,
软件开发,-25.41,-10.81,-1.92,-16.45,49.49,69,20.0,-19.125,0.2868,
游戏,-11.42,-9.37,-5.86,-6.3,49.24,70,5.13,-13.1188,0.1739,
能源金属,-34.09,-11.28,-16.47,-7.0,48.78,71,1.01,-27.9419,0.0833,
汽车整车,-11.11,-22.9,-12.01,-10.74,48.75,72,1.69,,0.3043,
教育,-0.49,-1.33,0.97,-0.61,48.42,73,1.55,-23.4395,0.5,
化学纤维,-3.24,-3.21,-2.2,-7.75,48.01,74,4.54,-17.974,0.4138,
机场航运,-3.18,-1.08,1.83,-10.14,47.03,75,0.25,-5.0091,0.0833,
军工电子,-10.27,11.44,3.53,-30.89,46.4,76,4.14,,0.2295,
其他电子,-0.46,2.37,28.68,-15.61,45.56,77,9.35,,0.2424,
通信服务,-20.04,-10.17,10.61,-6.88,45.2,78,4.99,6.1955,0.2222,
钢铁,-14.25,-12.56,-5.87,-12.8,44.49,79,2.43,-10.9062,0.2045,
军工装备,-41.47,-5.97,-4.71,-29.97,44.32,80,10.0,32.3038,0.1463,
白酒,-13.23,-19.21,-10.28,-10.74,43.6,81,2.51,-20.5679,0.1579,
电网设备,-30.45,-37.83,1.62,-32.43,43.4,82,10.02,-7.8287,0.2574,
其他电源设备,-16.6,-4.65,10.2,-5.79,42.14,83,9.9,-15.4812,0.2353,
多元金融,-0.98,-3.03,0.68,-4.5,39.62,84,2.58,-7.9609,0.28,
油气开采及服务,-3.76,-1.37,-3.52,0.81,37.82,85,9.98,-13.2509,0.3889,
电力,-16.88,-35.89,-0.96,-61.36,29.49,86,10.01,1.3529,0.2336,
煤炭开采加工,-2.54,-11.31,-23.03,-0.59,27.6,87,10.04,-4.6099,0.3333,
风电设备,-8.47,-3.87,-6.12,-8.72,27.12,88,2.12,-20.6456,0.2188,
保险,-5.51,-6.72,-0.87,-1.04,26.77,89,-1.04,7.7469,0.0,
光伏设备,-46.09,-28.54,-12.02,-23.8,22.64,90,4.56,-27.9052,0.125,
