industry,sector_money_flow_1d,sector_money_flow_3d,sector_money_flow_5d,sector_money_flow_10d,sector_momentum_score,sector_strength_rank,leader_stock_strength,leader_stock_return_20d,sector_high_stock_ratio,sector_new_high_ratio
橡胶制品,-0.05,,,,45.67,62,4.13,,0.1364,0.9448
军工装备,-1.53,,,-8.3,45.11,63,10.84,,0.0976,0.9028
饮料制造,-0.08,,,-4.64,45.07,64,1.51,,0.1739,0.9531
工程机械,-1.38,,,0.81,44.96,65,4.91,-14.2729,0.0278,0.9263
建筑装饰,2.12,,,-14.23,44.52,66,10.01,5.7167,0.1348,0.9256
美容护理,-0.05,,,-1.19,44.31,67,3.04,-8.8388,0.2121,0.8969
农产品加工,-0.25,,,-1.9,44.13,68,2.93,-14.9046,0.1429,0.9195
旅游及酒店,-0.34,,,-2.49,43.77,69,-0.41,,0.0,0.8996
包装印刷,1.07,,,4.34,42.93,70,9.97,5.2786,0.1304,0.9297
多元金融,,,,,42.29,71,-0.48,-23.3841,0.0,0.927
软件开发,-4.14,,,12.47,42.1,72,3.66,27.5938,0.0362,0.9487
养殖业,-0.7,,,-0.26,42.05,73,3.24,53.9493,0.1944,0.9109
燃气,-0.28,,,-0.92,41.41,74,2.94,,0.0385,0.952
煤炭开采加工,-1.34,,,-9.61,41.26,75,-0.58,,0.0,0.9255
房地产,-2.47,,,-7.3,40.91,76,5.2,-17.2185,0.0349,0.9113
教育,-0.02,,,-0.09,40.53,77,0.31,-9.9334,0.0667,0.9295
电网设备,-1.43,,,-2.93,40.47,78,7.35,-9.8937,0.1014,0.9174
轨交设备,-0.18,,,,40.06,79,6.36,,0.0667,0.9199
影视院线,-1.72,,,-1.89,39.82,80,-1.51,-5.2065,0.0,0.9424
风电设备,-1.01,,,1.93,39.65,81,1.59,-17.6217,0.0312,0.9172
计算机设备,3.81,,,-1.58,39.56,82,5.57,-13.654,0.1205,0.928
文化传媒,-1.27,,,-6.81,39.52,83,9.99,,0.1071,0.9126
互联网电商,-0.65,,,-0.09,38.58,84,3.98,-22.3293,0.2105,0.9128
综合,-0.59,,,1.55,36.82,85,2.51,-11.8168,0.2,0.8854
通信服务,-1.66,,,-4.03,36.67,86,4.99,,0.0889,0.9131
厨卫电器,-0.07,,,-0.26,36.59,87,5.01,-11.7682,0.1111,0.8955
IT服务,-5.83,,,0.76,35.77,88,3.67,,0.0543,0.9282
油气开采及服务,-0.71,,,-10.97,33.91,89,4.82,,0.0588,0.8442
种植业与林业,1.03,,,-2.33,32.41,90,1.21,,0.0333,0.8712
