industry,sector_money_flow_1d,sector_money_flow_3d,sector_money_flow_5d,sector_money_flow_10d,sector_momentum_score,sector_strength_rank,leader_stock_strength,leader_stock_return_20d,sector_high_stock_ratio,sector_new_high_ratio
农产品加工,-1.0,-4.48,-2.22,-3.3,49.85,40,4.09,,0.775,
零售,-3.51,-22.71,-4.63,-11.01,49.44,41,9.96,-10.1626,0.6769,
轨交设备,-4.23,-1.08,0.06,-6.27,49.44,41,6.86,20.3129,0.6552,
橡胶制品,1.17,-0.39,-0.87,-2.34,49.42,43,10.0,11.8677,0.7727,
工程机械,-8.01,-1.79,-0.27,4.46,49.3,44,7.41,-15.4104,0.5278,
公路铁路运输,0.94,-2.76,-5.42,-6.05,49.17,45,5.26,-10.5882,0.9032,
黑色家电,-0.83,-0.73,3.4,-2.57,49.05,46,4.32,-39.6189,0.4444,
燃气,-2.45,-1.49,-1.23,-1.49,48.83,47,9.97,6.6199,0.7917,
IT服务,-43.66,-19.56,16.47,-16.49,48.26,48,19.91,-21.2613,0.368,
物流,-0.5,-3.07,-3.92,-3.44,48.22,49,4.97,-13.081,0.7551,
电机,-4.7,-6.68,1.21,-2.21,47.46,50,10.02,-24.2533,0.4167,
化学原料,-9.15,-12.38,-4.27,-11.75,47.41,51,10.87,,0.5345,
金属新材料,-14.61,-12.27,1.48,-4.33,46.31,52,20.0,37.6719,0.1562,
建筑材料,-11.12,-20.48,9.58,-13.76,45.93,53,8.51,-8.7527,0.4648,
贸易,-1.36,-2.08,-0.92,-3.1,45.77,54,3.91,10.4581,0.5385,
饮料制造,-3.89,-5.65,-7.6,-4.24,45.61,55,5.08,-10.4364,0.6304,
化学纤维,-5.19,-3.21,-2.2,-7.75,45.32,56,5.6,-7.0809,0.3929,
软件开发,-35.98,-10.81,-1.92,-16.45,45.15,57,20.0,-19.125,0.3333,
多元金融,-2.74,-3.03,0.68,-4.5,45.11,58,3.74,-8.2915,0.4,
其他社会服务,-3.19,1.82,-0.36,-3.09,45.1,59,2.93,,0.4103,
房地产,-4.32,-2.81,-4.68,-15.54,44.85,60,10.15,7.6923,0.6988,
建筑装饰,-31.61,7.29,-8.43,-31.38,44.45,61,10.03,-7.8467,0.4964,
农化制品,-22.51,-16.85,-3.89,-10.05,44.34,62,9.98,1.0256,0.4098,
互联网电商,-1.49,3.75,2.33,-2.49,44.23,63,7.03,7.7217,0.3889,
小家电,-1.62,-1.98,-0.78,0.81,43.67,64,2.67,-18.2216,0.48,
厨卫电器,-0.03,0.06,-0.58,-0.48,43.45,65,5.1,-30.6843,0.6667,
影视院线,-1.79,-8.71,-2.05,-3.51,43.18,66,6.19,-3.9189,0.5263,
其他电子,-5.79,2.37,28.68,-15.61,42.93,67,7.32,,0.3529,
游戏,-15.15,-9.37,-5.86,-6.3,42.9,68,5.13,-13.1188,0.1739,
汽车整车,-16.94,-22.9,-12.01,-10.74,42.82,69,2.23,-29.765,0.3182,
教育,-0.73,-1.33,0.97,-0.61,42.58,70,1.82,-18.4801,0.4667,
工业金属,-118.35,-17.31,16.3,-38.19,41.61,71,6.35,2.9038,0.0909,
电网设备,-44.63,-37.83,1.62,-32.43,41.44,72,10.02,-7.8287,0.2993,
种植业与林业,-2.14,-5.25,-2.87,-1.98,41.42,73,5.89,-10.0662,0.5,
其他电源设备,-23.3,-4.65,10.2,-5.79,41.22,74,9.9,-15.4812,0.2857,
文化传媒,-36.14,-17.96,-5.16,-20.67,41.21,75,9.98,-13.059,0.3875,
小金属,-88.31,-56.52,5.45,-27.54,41.2,76,9.99,18.3615,0.1379,
机场航运,-4.77,-1.08,1.83,-10.14,39.92,77,0.57,-5.0091,0.1667,
白酒,-19.52,-19.21,-10.28,-10.74,37.9,78,2.51,-20.5679,0.2105,
贵金属,-65.34,1.17,15.13,-14.04,37.63,79,4.42,16.8448,0.0714,
通信服务,-26.78,-10.17,10.61,-6.88,37.41,80,4.99,6.1955,0.2,
保险,-7.6,-6.72,-0.87,-1.04,35.8,81,-0.71,7.7469,0.0,
军工电子,-16.86,11.44,3.53,-30.89,35.48,82,3.84,-16.0822,0.1935,
军工装备,-57.85,-5.97,-4.71,-29.97,33.81,83,7.26,32.3038,0.1707,
钢铁,-19.92,-12.56,-5.87,-12.8,33.03,84,2.61,-10.9062,0.2045,
电池,-103.44,-41.74,-12.68,-8.81,31.42,85,10.01,-19.1718,0.2212,
电力,-31.52,-35.89,-0.96,-61.36,30.05,86,10.01,1.3529,0.2617,
煤炭开采加工,-6.09,-11.31,-23.03,-0.59,28.65,87,10.04,-4.6099,0.4118,
风电设备,-12.34,-3.87,-6.12,-8.72,23.92,88,2.54,-20.6456,0.1935,
光伏设备,-60.05,-28.54,-12.02,-23.8,23.56,89,5.36,38.8158,0.1644,
能源金属,-39.53,-11.28,-16.47,-7.0,23.28,90,-0.14,-27.9419,0.0,
